5.0000e-01,2.1587e+00
5.0767e-01,2.1557e+00
5.1547e-01,2.1527e+00
5.2338e-01,2.1498e+00
5.3141e-01,2.1471e+00
5.3957e-01,2.1444e+00
5.4785e-01,2.1417e+00
5.5626e-01,2.1392e+00
5.6480e-01,2.1367e+00
5.7347e-01,2.1343e+00
5.8227e-01,2.1320e+00
5.9121e-01,2.1297e+00
6.0028e-01,2.1275e+00
6.0949e-01,2.1254e+00
6.1885e-01,2.1233e+00
6.2835e-01,2.1212e+00
6.3799e-01,2.1193e+00
6.4778e-01,2.1174e+00
6.5773e-01,2.1155e+00
6.6782e-01,2.1137e+00
6.7807e-01,2.1120e+00
6.8848e-01,2.1102e+00
6.9905e-01,2.1086e+00
7.0978e-01,2.1070e+00
7.2067e-01,2.1054e+00
7.3173e-01,2.1039e+00
7.4296e-01,2.1024e+00
7.5437e-01,2.1009e+00
7.6595e-01,2.0995e+00
7.7770e-01,2.0981e+00
7.8964e-01,2.0968e+00
8.0176e-01,2.0955e+00
8.1407e-01,2.0942e+00
8.2656e-01,2.0930e+00
8.3925e-01,2.0918e+00
8.5213e-01,2.0906e+00
8.6521e-01,2.0894e+00
8.7849e-01,2.0883e+00
8.9197e-01,2.0872e+00
9.0566e-01,2.0861e+00
9.1956e-01,2.0851e+00
9.3368e-01,2.0840e+00
9.4801e-01,2.0830e+00
9.6256e-01,2.0820e+00
9.7733e-01,2.0811e+00
9.9233e-01,2.0801e+00
1.0076e+00,2.0792e+00
1.0230e+00,2.0783e+00
1.0387e+00,2.0774e+00
1.0547e+00,2.0765e+00
1.0709e+00,2.0757e+00
1.0873e+00,2.0748e+00
1.1040e+00,2.0740e+00
1.1209e+00,2.0732e+00
1.1381e+00,2.0724e+00
1.1556e+00,2.0716e+00
1.1733e+00,2.0708e+00
1.1914e+00,2.0700e+00
1.2096e+00,2.0692e+00
1.2282e+00,2.0685e+00
1.2471e+00,2.0677e+00
1.2662e+00,2.0670e+00
1.2856e+00,2.0662e+00
1.3054e+00,2.0655e+00
1.3254e+00,2.0648e+00
1.3457e+00,2.0640e+00
1.3664e+00,2.0633e+00
1.3874e+00,2.0626e+00
1.4087e+00,2.0619e+00
1.4303e+00,2.0612e+00
1.4522e+00,2.0604e+00
1.4745e+00,2.0597e+00
1.4972e+00,2.0590e+00
1.5201e+00,2.0583e+00
1.5435e+00,2.0575e+00
1.5672e+00,2.0568e+00
1.5912e+00,2.0561e+00
1.6157e+00,2.0554e+00
1.6404e+00,2.0546e+00
1.6656e+00,2.0539e+00
1.6912e+00,2.0531e+00
1.7172e+00,2.0523e+00
1.7435e+00,2.0516e+00
1.7703e+00,2.0508e+00
1.7974e+00,2.0500e+00
1.8250e+00,2.0492e+00
1.8530e+00,2.0484e+00
1.8815e+00,2.0475e+00
1.9104e+00,2.0467e+00
1.9397e+00,2.0458e+00
1.9695e+00,2.0449e+00
1.9997e+00,2.0440e+00
2.0304e+00,2.0431e+00
2.0615e+00,2.0422e+00
2.0932e+00,2.0412e+00
2.1253e+00,2.0402e+00
2.1579e+00,2.0392e+00
2.1911e+00,2.0382e+00
2.2247e+00,2.0371e+00
2.2588e+00,2.0360e+00
2.2935e+00,2.0349e+00
2.3287e+00,2.0338e+00
2.3644e+00,2.0326e+00
2.4007e+00,2.0314e+00
2.4376e+00,2.0301e+00
2.4750e+00,2.0288e+00
2.5130e+00,2.0274e+00
2.5516e+00,2.0260e+00
2.5907e+00,2.0246e+00
2.6305e+00,2.0231e+00
2.6709e+00,2.0215e+00
2.7119e+00,2.0199e+00
2.7535e+00,2.0183e+00
2.7957e+00,2.0166e+00
2.8387e+00,2.0149e+00
2.8822e+00,2.0131e+00
2.9265e+00,2.0114e+00
2.9714e+00,2.0097e+00
3.0170e+00,2.0082e+00
3.0633e+00,2.0068e+00
3.1103e+00,2.0058e+00
3.1581e+00,2.0051e+00
3.2065e+00,2.0049e+00
3.2557e+00,2.0052e+00
3.3057e+00,2.0057e+00
3.3565e+00,2.0063e+00
3.4080e+00,2.0067e+00
3.4603e+00,2.0066e+00
3.5134e+00,2.0060e+00
3.5673e+00,2.0049e+00
3.6221e+00,2.0033e+00
3.6777e+00,2.0013e+00
3.7341e+00,1.9991e+00
3.7914e+00,1.9966e+00
3.8496e+00,1.9940e+00
3.9087e+00,1.9912e+00
3.9687e+00,1.9883e+00
4.0296e+00,1.9853e+00
4.0915e+00,1.9823e+00
4.1543e+00,1.9791e+00
4.2180e+00,1.9758e+00
4.2828e+00,1.9725e+00
4.3485e+00,1.9690e+00
4.4153e+00,1.9654e+00
4.4830e+00,1.9618e+00
4.5518e+00,1.9580e+00
4.6217e+00,1.9541e+00
4.6926e+00,1.9501e+00
4.7647e+00,1.9460e+00
4.8378e+00,1.9417e+00
4.9121e+00,1.9373e+00
4.9875e+00,1.9328e+00
5.0640e+00,1.9281e+00
5.1417e+00,1.9232e+00
5.2207e+00,1.9182e+00
5.3008e+00,1.9129e+00
5.3821e+00,1.9075e+00
5.4648e+00,1.9019e+00
5.5486e+00,1.8961e+00
5.6338e+00,1.8901e+00
5.7203e+00,1.8839e+00
5.8081e+00,1.8774e+00
5.8972e+00,1.8707e+00
5.9877e+00,1.8637e+00
6.0796e+00,1.8564e+00
6.1730e+00,1.8488e+00
6.2677e+00,1.8410e+00
6.3639e+00,1.8328e+00
6.4616e+00,1.8243e+00
6.5608e+00,1.8154e+00
6.6615e+00,1.8061e+00
6.7637e+00,1.7964e+00
6.8675e+00,1.7863e+00
6.9729e+00,1.7758e+00
7.0800e+00,1.7648e+00
